date,Dakar_yoff,Diourbel,Fatick,Kaffirine,Kaolak,Kedougou,Kolda,Louga,Matam,Stlouis,Tamba,Thies,Sediou,Ziguinchor
30/04/2015,0,0.011445644,0.010616644,0.09289445,0.010774936,0.33738044,0.2848892,0.005049149,0.00179791,0.001281315,0.17395206,1.58E-05,0.100994885,0.009729999
31/05/2015,41,0,0,0.3043097,0.30582327,43.64732,11.496939,0,0.045089077,0.004024786,10.122988,0.022235833,2.57269,0.66565984
30/06/2015,255,6.507761,6.3981085,6.260642,4.3425336,75.076744,81.90481,1.8610355,0.20514329,1.1722686,54.53766,3.1461897,53.400574,37.36956
31/07/2015,195,82.48243,75.45084,121.28396,119.86942,320.68088,188.482,49.43322,56.308765,27.570255,125.872635,49.190388,362.9976,412.05554
31/08/2015,45,234.85551,241.03134,204.31284,227.97261,622.978,293.45947,187.39313,100.594574,118.85846,299.83926,302.46658,327.13486,448.06918
30/09/2015,0,237.44548,238.75179,255.34438,267.15173,381.99866,286.72073,163.78404,143.88495,129.2694,299.48837,219.29895,331.8643,452.10623
31/10/2015,0,37.15088,42.025578,53.020515,50.16308,182.97769,145.35431,15.715085,11.5622225,13.52187,78.39956,35.784607,237.81223,256.99277
30/11/2015,0,0.82528496,0.8758411,1.2934641,1.107362,3.9143298,3.696401,0.74451864,1.277976,0.76278186,1.908504,0.8506909,4.8547606,4.227115
31/12/2015,0,1.0340902,1.0784428,1.9534943,1.4247699,0.2292587,1.1105918,0.29905248,0.92914724,0.87878543,0.13741049,1.0131121,1.235036,0.81600636
31/01/2016,0,0.8239471,0.7859759,1.0611842,0.72854066,0.011784595,0.06967545,0.76946366,0.24586079,0.57592976,0.07497372,0.7088001,0.10434833,0.11009145
29/02/2016,0,0.20204222,0.1518007,0.07445686,0.08577423,0.12180235,0.5724286,0.7324024,1.2338568,1.6401601,0.29021597,0.2945815,0.37524533,0.20804897
31/03/2016,0,0.014024068,0.009835728,0.001718757,0.000637998,0.07759995,0.031100422,0.036074266,0.040915515,0.18745695,0.084137395,0.028743034,0.15585655,0.08481784
30/04/2016,0,0,0,0,0,4.7710977,0.005733451,0.002017786,0.05017398,0,0,0.10954534,0.009764737,0
31/05/2016,58,0,0,0.25123674,0,30.448425,12.419518,0.18193011,0,0.11813334,9.158864,0.8313056,15.118917,9.080345
30/06/2016,88,9.933468,9.387678,18.841555,11.625631,143.8487,85.5646,6.8245897,23.165924,4.0816107,86.3419,7.4395237,61.285957,45.1194
31/07/2016,152,128.54193,154.58096,164.47446,169.38023,317.95676,198.40387,106.12303,147.8592,77.08031,156.6009,81.74895,302.26733,294.33994
31/08/2016,0,110.58158,118.129135,113.667534,133.66722,333.30988,252.74605,61.135853,141.34308,43.77544,201.46178,144.94955,388.8685,350.81595
30/09/2016,0,213.59065,210.61526,235.62428,231.7008,340.2048,340.33075,161.89252,66.45122,123.41916,253.11285,188.93835,340.22864,506.55618
31/10/2016,0,10.141661,8.413971,12.973202,11.769595,66.343376,27.771011,6.287097,5.6155868,10.731609,19.276287,6.267902,53.87913,47.970936
30/11/2016,0,0.8904934,0.8817995,0.9538938,1.1209995,4.34448,2.8969378,0.7747138,1.1974864,1.0452036,1.6656916,0.8674736,2.8039727,1.9944723
31/12/2016,0,0.8274457,0.9505287,1.3287491,1.0284461,0.08774881,0.9299583,0.20102711,0.7614423,0.742089,0.13486488,1.01402,1.1313578,0.77050525
31/01/2017,0,0.9875676,0.9263269,0.9921595,0.7593407,0.002547747,0.026037544,1.2203484,0.17424248,0.89913464,0.05537668,0.9956558,0.09043053,0.09158119
28/02/2017,0,0.03961447,0.06603253,0.06378709,0.08401269,0.006452409,0,0.055341803,0.9568585,0.4623875,0.20627676,0.024754785,0.108181566,0.11784445
31/03/2017,0,0.003887852,0,0,0,0,0,0,0,0.015928252,0,0,0.06331211,0
30/04/2017,0,0.011804111,0.001985272,0.12020546,0.021934545,0.000776224,0.15964828,0.028692279,0.23463874,0.001699191,0,0.20037042,0.014050581,0.3492318
31/05/2017,102,0.42853594,0.40023556,0.8835319,0.6009134,94.83986,25.299625,0.16282898,1.4337021,0.02651791,24.379269,0.79630435,6.563271,2.4089055
30/06/2017,136,46.967693,37.840195,70.31836,44.802082,175.16208,102.03113,29.545486,65.41748,19.094015,145.2937,22.275686,66.63677,72.7432
31/07/2017,87,131.07059,181.24336,207.6832,219.07239,285.4381,209.39713,39.051643,40.03514,23.734333,135.40674,107.64774,288.94077,365.1179
31/08/2017,19,190.22237,219.50836,239.73444,236.40701,395.87097,483.43445,102.90065,134.29375,69.041016,321.93103,155.49467,565.29376,648.39417
30/09/2017,0,95.376945,71.49432,76.939064,73.31836,221.68672,140.29317,79.01409,115.95491,50.005127,135.49849,82.61478,189.098,236.22198
31/10/2017,0,16.37991,12.838596,31.58181,18.9693,54.982117,30.699343,11.093044,6.1521745,7.2018213,23.278103,9.336323,43.66253,48.530884
30/11/2017,0,0.935876,0.91192055,0.842868,0.204103,2.18874,0.8587469,0.6460442,1.0431437,0.99604225,1.4939485,1.1965173,2.032994,0.661902
31/12/2017,0,0.6865892,0.7820813,0.77532375,0.5166128,0.001673638,0.12260891,0.18146443,0.51353306,0.53669417,0.001864335,0.9320447,0.6940475,0.26343167
31/01/2018,0,0.10827846,0.22529882,0.7041715,0.36111265,0.009764668,0.062569655,0.2520447,0.05769577,0.22822592,0.03333418,0.12721457,0.06506283,0.018973153
28/02/2018,0,0.016495729,0.052197646,0.009972035,0.07642449,0.017309928,0.29729182,0,0,0.2771071,0.00673875,0.2766756,0.14373262,0.13975847
31/03/2018,0,6.52E-05,0,0,0,0,0,0,0.003091408,0,0,0.000198016,0,0.029677825
30/04/2018,19,0,0,0,0,0.020580515,0.53231555,0,0,0,0,0.007820603,0.08448352,0.0684313
31/05/2018,2,0,0,0,0,7.268717,0.84763324,0,0,0,3.7219167,0,0.10175766,0
30/06/2018,68,17.090113,16.361544,25.621983,20.578117,144.98212,88.738235,11.26921,25.58174,7.815543,76.14268,13.903572,88.85304,58.10157
31/07/2018,129,40.02758,35.93898,75.29074,51.10183,254.91891,198.52881,33.082523,97.81058,19.619362,166.93173,14.797705,226.72983,319.1886
31/08/2018,14,184.34949,214.42957,213.86978,230.4505,351.11166,250.30498,114.66518,70.69258,68.85285,166.1358,128.23213,343.27982,421.7457
30/09/2018,0,151.7968,142.27068,211.77338,177.78278,368.27585,279.82986,128.88898,103.58444,104.5267,285.22,119.52023,313.1866,312.55185
31/10/2018,0,27.28774,24.294102,25.220676,24.862757,110.491936,95.00478,17.085205,9.28715,16.947775,70.51407,19.243141,114.527336,94.41513
30/11/2018,0,0.8868861,0.36072138,0.7118161,1.0427842,1.5954264,1.3934035,0.4812516,1.1098948,1.0829138,0.6553697,0.6368246,1.6405243,1.6923834
31/12/2018,0,0.6620252,0.7736917,1.0665249,0.78485143,0.012430931,0.8386616,0.24166238,0.7255335,0.8443846,0.0813116,1.0076854,1.06016,0.36804366
31/01/2019,0,0.856869,0.737054,0.89583904,0.6805362,0.006655886,0.061263286,0.75010735,0.17325547,1.240193,0.079210356,0.8070409,0.10741733,0.09432612
28/02/2019,0,0.16904126,0.06940245,0.042092986,0.07190416,0,0.5762638,0.5908314,0.91364384,1.4382212,0.29784197,0.28833097,0.30810302,0.16017385
31/03/2019,0,0,0,0.000321994,0,0,0.00733158,0.002594673,0,0,0,0.000954017,0,0
30/04/2019,0,0.01616538,0.008039704,0.10025701,0.02502189,3.2412705,1.6516534,0.020859571,0.19497679,0.056628257,1.0094283,0.16259076,0.47428763,0.22756164
31/05/2019,30,0,0,0,0,13.769768,2.461475,0,0,0,3.62182,0,0,0
30/06/2019,103,11.95962,15.941595,31.249243,24.257505,130.4259,142.44301,2.2767527,6.466058,0.9056155,60.908367,4.857812,91.42906,35.800312
31/07/2019,194,29.54734,40.755333,69.36297,65.289856,364.31604,155.7954,14.494739,32.561913,12.384252,101.51107,16.22986,231.83073,221.13959
31/08/2019,43,209.45695,235.8687,193.7199,229.5743,330.81567,229.89413,103.34185,156.28395,58.9694,215.50954,160.52367,347.0647,318.86966
30/09/2019,0,159.07903,135.9123,162.73311,166.07372,321.93994,278.845,111.44327,67.56263,95.70256,193.25476,158.8368,269.93225,329.62137
31/10/2019,0,31.22561,34.404366,42.005615,38.390892,108.60123,96.15574,26.744234,33.02758,36.739323,118.974846,36.54919,82.181465,121.54117
30/11/2019,0,0.017689088,0.016500577,0.33706802,0.18576142,0.56736076,2.6888664,0.75041866,0.5417653,0.4902599,1.4509107,0.44785786,1.7621347,0.72268385
31/12/2019,0,0.63484937,0.7355529,0.98149455,0.8266134,0.019967614,0.7623663,0.18840323,0.46611506,0.78172886,0.22147293,0.89386034,0.7626428,0.60133666
31/01/2020,0,0.6796946,0.5567307,0.65674484,0.51949525,0.008656173,0.000830029,1.0450625,0.063147366,1.1117611,0.019050503,0.78407365,0.01970222,0.038407736
29/02/2020,0,0.14605418,0.107240856,0.036510713,0.029707992,0.004895093,0.24490972,0.44476178,1.0367258,1.2749338,0.003644717,0.08871849,0.1335955,0.14254713
31/03/2020,0,0,0,0,0,0,0,0,0.001145764,0.003816017,0,0,0,0.052964758
30/04/2020,1,0.001290129,0,0.050571445,0,1.7433865,0.5194292,0,0,0,0,0,0.06558234,0
31/05/2020,124,0.43739218,0.49048942,0.858274,0.74551755,33.4189,8.076677,0.4745537,0.7382503,0.6386009,9.5472355,0.84532285,3.852004,1.8273265
30/06/2020,144,22.666777,21.751106,32.437275,27.641312,180.65984,149.6932,4.3375096,15.588995,2.0526137,103.05612,8.189031,119.907486,111.33013
31/07/2020,201,165.84792,189.35847,230.45001,214.26268,307.4049,252.11462,106.75737,160.38632,88.51145,207.02692,145.16843,417.18176,578.5676
31/08/2020,27,125.72531,147.30771,145.49918,154.03142,329.11023,280.65057,107.95553,112.58623,82.98865,181.04456,117.68339,419.00183,738.17474
30/09/2020,0,293.64725,243.76183,267.88925,267.05945,395.0184,370.85605,228.6251,210.77881,143.25822,345.41684,251.15607,377.708,472.57858
31/10/2020,0,40.303642,41.741573,44.71199,49.26203,99.09657,98.83718,27.02212,16.349516,20.815664,79.21902,27.452057,103.78364,120.46828
30/11/2020,0,0.04064594,0,0,0.40738693,0,0,0.39639533,0.8709183,0.31689954,0,0.016500462,1.678012,1.5783231
31/12/2020,0,0.79407,0.8921622,1.218665,0.92021,0.00550415,0.5221074,0.23841654,0.74281156,0.7446087,0.07421898,1.0440819,0.68965036,0.56454
31/01/2021,0,0.9232047,0.8794707,0.7762604,0.72221464,0.005636493,0.003782093,1.0294098,0.1698676,1.3481102,0.05662444,0.79734075,0.017640654,0.040269557
28/02/2021,0,0.204605,0.15697664,0.07525691,0.08731015,0.081140794,0.4465356,0.60808897,1.0442121,1.4184276,0.31194532,0.3149785,0.32420203,0.20170957
31/03/2021,0,0,0,0.000630372,0.00045206,0,0.000601254,0,0.004199678,0,0.024443483,0.007056397,0,0
30/04/2021,0,0,0,0,0.001802138,0,0.015156312,0,0,0,0.049855065,0,0,0
31/05/2021,0,0,0,0,0,34.913223,2.539775,0,0,0,5.7731156,0,0.31939524,0.60150766
30/06/2021,0,32.13506,30.309216,56.113857,41.56327,132.08188,99.07316,18.553642,12.037091,9.339273,75.45298,18.4762,85.84715,74.88434
31/07/2021,0,45.7585,60.113037,102.772095,79.903824,206.74777,211.80861,10.965593,58.348534,2.142532,186.78497,23.536263,241.81003,226.62013
31/08/2021,0,261.5635,333.24393,275.6614,323.98193,454.64258,325.1947,201.66953,259.49664,137.19112,268.58252,340.83298,391.77136,423.62552
30/09/2021,0,104.874916,102.07965,135.2668,125.22261,263.1396,236.48627,109.81612,72.80432,76.86286,240.19809,117.06905,278.2052,372.68948
31/10/2021,0,31.970182,38.53658,38.26593,51.848373,114.348495,99.66672,20.776922,6.4277124,12.23125,89.705925,26.000824,99.811386,74.38099
30/11/2021,0,0.013304358,0.009812967,0.055323612,0.1524695,1.8460072,0.8470043,0.030595604,0.682287,0.19132203,0.30575877,0,1.194101,1.2251548
31/12/2021,0,1.5546558,2.4505134,0.58316356,1.802274,0.034601014,0.46249676,0.29542562,0.6769436,1.1449367,0.09804566,3.3242028,0.2650842,0.7413804
31/01/2022,0,0.8475615,0.6815434,0.63749385,0.5137727,0.000493863,0.003192513,0.8632369,0.15032147,1.1804396,0.02527598,0.72300255,0.002788836,0.044762544
28/02/2022,0,0.08110095,0.086144306,0.004193564,0.032191545,0.05434574,0.18244085,0.33683813,0.41620713,0.46451393,0,0.22397885,0.021258224,0.044686604
31/03/2022,0,0.001402573,0,0.001636185,0.000141442,0,0,0,0.005967064,0,0.000143379,0,0.44855377,0.07740259
30/04/2022,0,0,0,0,0,0.19136348,0,0,0,0,0,0,0,0
31/05/2022,0,1.7487638,1.9152108,5.5775695,4.7775345,62.915844,43.18506,0.22684795,5.793174,0,45.84537,1.2615259,28.202139,18.4172
30/06/2022,0,50.414913,48.301693,65.41748,62.341686,170.14372,138.64684,13.9716015,34.765373,6.7775774,113.367355,24.72529,141.56342,135.64803
31/07/2022,0,130.11208,168.79965,147.31506,187.8791,210.40651,136.832,80.07073,99.02722,50.919296,130.54956,155.10748,208.89745,350.8228
31/08/2022,0,205.6429,218.23495,156.2515,207.30023,292.4261,307.81485,171.35101,162.82365,138.16205,232.20023,199.87611,358.36273,480.30374
30/09/2022,0,238.82507,241.71028,227.34035,263.72177,245.85817,259.17422,158.66641,146.82207,114.111786,267.95676,233.77887,298.3486,408.44495
31/10/2022,0,38.537514,45.995316,77.899506,71.489365,90.553894,152.63213,17.687174,18.751734,13.0104065,107.14144,38.497437,201.62273,182.1582
30/11/2022,0,0.884005,0.8314157,0.74548244,1.1185225,0.3578811,0.789758,0.74360037,0.9876676,0.59451354,0.15334761,0.84477675,0.58011866,1.0546706
31/12/2022,0,0,0,0.54472655,0.3663739,0.002818787,1.0426714,0,0.5531976,0.06206564,0.1268377,0,0.7766443,0.35379007
31/01/2023,0.17166138,0.90511024,0.78980434,0.9642371,0.7066533,0.0076826,0.05020551,1.0559127,0.15962885,1.1226834,0.06828538,0.9857309,0.09969345,0.07781923
28/02/2023,0.001430512,0.04562729,0.037395287,0.007088639,0.007291988,0.004828215,0.2862328,0.44797668,0.8044096,1.0927933,0.058673784,0.19932505,0.037419543,0.16086084
31/03/2023,0.6079674,0.006112284,0.003587534,0.000205782,0.000417674,0,0,0.010187118,0.017570846,0.045920562,0.005158588,0.000349568,0.022027656,0.055404734
30/04/2023,0.48589706,0.006909736,0,0.012857811,0,0.29206878,1.1472328,0,0.1564588,0.010909081,0.002602603,0.06819207,0.38060743,0.010761036
31/05/2023,0.28181076,0.81488407,0.7766042,2.0568979,1.3063043,65.777176,12.62672,0.5434281,1.116747,0,19.936201,0.72240967,7.7811856,4.529413
30/06/2023,0.04339218,13.713303,18.153084,68.22341,45.563038,170.96445,146.27254,4.496982,33.60576,0.49662894,120.806435,7.416915,146.94812,136.74202
31/07/2023,32.737732,132.3871,121.78502,168.83516,144.7685,354.15158,225.74126,111.73463,90.897446,101.58293,189.5253,115.42826,293.8612,321.67487
31/08/2023,204.73198,177.22278,185.05937,184.21985,204.70523,233.7237,219.327,192.4732,111.15426,128.69109,200.36726,189.66008,394.71054,586.63995
30/09/2023,84.85937,172.45184,180.18446,164.30608,177.40898,347.71347,231.23723,120.228615,88.284706,83.55073,220.48132,209.6008,267.93515,276.9056
31/10/2023,4.81987,26.922873,33.80717,25.453321,31.567791,142.15726,115.107254,21.021225,6.735365,12.387284,82.375404,28.18171,141.72289,165.23088
30/11/2023,0,0.5665589,0.41450363,0,0.38380647,1.4167309,0.60123813,0,0.17734574,0.078898564,0.21297207,0,0.3790027,0
31/12/2023,0,0.67593056,0.69171435,1.1944131,0.6927724,0.011130939,0.5011429,0.12517606,0.4895261,0.44084278,0.06211202,0.7166311,0.6647247,0.5540621
