date,Dakar_yoff,Diourbel,Fatick,Kaffirine,Kaolak,Kedougou,Kolda,Louga,Matam,Stlouis,Tamba,Thies,Sediou,Ziguinchor
6/1/2007,23.301666,28.026276,27.342682,28.977448,28.346588,30.49112,32.0419,27.205963,34.674713,23.651276,32.688385,25.80362,29.375885,28.69815
7/1/2007,25.508942,28.256989,27.856598,28.671051,28.309723,27.419098,28.329254,27.924957,32.153473,25.569489,29.483551,27.225739,27.62027,27.548004
8/1/2007,26.397614,27.65152,27.678864,27.602692,27.628082,26.403473,26.878082,27.727692,29.393707,26.803864,27.477692,27.258942,26.698395,26.774567
9/1/2007,27.24356,27.577545,27.84317,27.694733,27.716217,26.569733,27.132233,28.163483,30.165436,27.825592,27.784576,27.438873,26.866608,26.940826
10/1/2007,27.39737,28.483307,28.713776,29.127838,29.000885,27.680573,28.786041,29.190338,32.82315,27.590729,30.446198,27.977448,28.037994,28.080963
11/1/2007,26.345367,26.79068,27.161774,27.50943,27.400055,27.556305,28.01529,27.667633,29.614899,26.364899,28.528961,26.593414,27.099274,27.241852
12/1/2007,22.985382,23.963898,24.254913,24.897491,24.702179,26.104523,26.961945,24.711945,26.110382,22.999054,26.780304,23.518585,25.268585,25.94046
1/1/2008,22.036652,23.638214,23.513214,24.263214,23.909698,25.108917,26.187042,24.29837,24.087433,22.552277,25.995636,23.513214,24.749542,25.362823
2/1/2008,22.021149,26.054352,26.081696,27.255524,26.73404,29.107086,29.099274,26.089508,29.40982,22.989899,30.017242,24.470367,27.411774,27.720367
3/1/2008,22.007233,27.25528,27.159576,28.350983,27.819733,31.319733,31.429108,27.304108,32.397858,23.31778,32.421295,25.151764,28.632233,28.278717
4/1/2008,21.682526,27.696198,27.233307,28.955963,28.223541,33.01065,32.17862,27.711823,34.930573,22.686432,33.518463,24.889557,29.23526,28.159088
5/1/2008,23.180328,28.463531,28.254547,29.842438,28.98111,32.442047,32.977203,28.299469,35.25064,23.596344,34.416656,25.615875,30.295563,29.445953
6/1/2008,25.086823,28.936432,28.82901,29.95987,29.537994,29.612213,30.327057,28.493073,34.19229,25.508698,31.393463,27.100494,29.182526,28.721588
7/1/2008,26.808502,28.021393,27.783112,27.66983,27.724518,26.58194,27.16983,28.38272,30.38858,27.07022,27.761627,27.496002,26.835846,26.859283
8/1/2008,26.8107,27.71109,27.615387,27.160309,27.353668,26.05484,26.593903,28.197418,29.795074,27.312653,27.033356,27.578278,26.480621,26.476715
9/1/2008,27.645905,27.934967,28.196686,27.87442,27.93692,26.434967,26.985748,28.454498,31.62442,28.278717,27.49942,27.88028,27.09317,27.290436
10/1/2008,27.316803,28.18399,28.06485,28.168365,28.043365,26.969147,27.687897,28.799225,32.31485,27.656647,28.678131,27.853912,27.672272,27.805084
11/1/2008,25.159088,27.545807,27.153229,27.77237,27.627838,27.534088,27.914948,28.155182,30.500885,25.752838,28.700104,26.38565,27.64151,27.92862
12/1/2008,22.76004,24.631134,24.314728,25.117462,24.933868,26.334259,26.396759,24.701447,26.562775,22.582306,27.181915,23.314728,25.26004,25.928009
1/1/2009,20.040314,22.438751,22.335236,23.098907,22.837189,24.173126,25.077423,22.530548,23.682892,20.436798,25.022736,21.493439,23.774689,24.052032
2/1/2009,18.517242,23.237946,23.292633,25.150055,24.37857,28.700836,28.800446,22.382477,27.710602,19.107086,29.069977,20.685211,26.005524,25.814117
3/1/2009,19.00064,24.674469,24.869781,27.326813,26.076813,31.553375,31.647125,23.46939,30.680328,19.807281,32.13736,21.619781,27.97525,27.539703
4/1/2009,20.057037,27.242584,26.973053,29.22696,28.07071,32.767975,32.668365,26.84024,33.79727,21.697662,33.941803,24.006256,28.717194,28.213287
5/1/2009,21.967438,27.815094,27.13736,29.35611,28.527985,32.50064,32.902985,27.260406,36.260406,22.838531,34.192047,24.717438,29.235016,28.00064
6/1/2009,24.599762,28.939606,28.496246,30.033356,29.420074,29.722809,30.941559,28.476715,34.63687,24.982574,32.44156,26.865387,29.226715,28.839996
7/1/2009,26.697906,28.830719,28.56314,28.79361,28.740875,27.539703,27.879547,28.924469,32.045563,27.024078,29.051422,28.1315,27.516266,27.608063
8/1/2009,27.47647,27.654205,27.73233,27.318268,27.464752,26.427643,26.85733,28.253815,30.33194,27.986237,27.548737,27.70694,26.617096,26.66983
9/1/2009,27.608551,27.731598,27.87613,27.715973,27.704254,26.633942,27.227692,28.02652,29.973785,28.288239,27.741364,27.68277,27.016754,27.100739
10/1/2009,27.89981,28.89981,28.720123,28.91153,28.825592,27.632233,28.792389,29.02481,32.57364,28.358795,29.876373,28.372467,28.216217,28.347076
11/1/2009,26.374054,27.026398,26.418976,27.338898,26.907257,27.114288,28.610382,27.251007,29.897491,26.161163,28.864288,26.385773,26.899445,27.141632
12/1/2009,24.100128,25.336456,24.689972,25.30716,25.191925,26.346222,27.273956,25.772003,28.236847,23.912628,27.283722,24.561066,25.078644,25.725128
1/1/2010,22.37149,25.078522,24.881256,25.59024,25.1586,27.066803,26.80899,25.537506,27.24649,22.69571,27.875397,24.156647,25.750397,26.004303
2/1/2010,21.740631,26.857819,26.740631,28.170319,27.41446,30.605865,30.31485,26.449615,30.449615,22.514069,31.166412,24.756256,28.004303,27.592194
3/1/2010,21.976227,28.903961,28.599274,30.183258,29.575836,32.712555,32.3649,28.579742,33.382477,23.487946,33.673492,26.083649,29.720367,28.864899
4/1/2010,21.876617,27.726227,28.087555,30.675446,29.507477,33.548492,33.732086,26.525055,35.237946,22.302399,35.194977,24.653961,30.32193,29.130524
5/1/2010,22.879547,28.776031,28.611969,31.143219,30.070953,32.990875,34.12564,28.305328,36.848297,23.832672,35.860016,25.926422,30.63736,29.647125
6/1/2010,25.218903,28.832184,28.86734,30.6232,29.953278,29.464996,30.756012,28.177887,34.48648,25.605621,32.76773,27.107574,29.474762,29.338043
7/1/2010,26.823639,28.669342,28.475983,28.483795,28.68692,27.14981,27.700592,28.647858,31.759186,27.196686,29.097076,28.003326,27.360748,27.386139
8/1/2010,27.43863,28.36441,28.33902,27.805817,28.06363,26.434723,27.02652,28.579254,30.106598,27.905426,28.02066,28.206207,26.923004,27.06363
9/1/2010,27.493805,27.536774,27.706696,27.345367,27.402008,26.319977,26.85318,28.075836,29.380524,28.060211,27.44107,27.650055,26.630524,26.650055
10/1/2010,27.674225,28.2211,28.389069,28.361725,28.185944,27.396881,27.963287,28.728912,32.498444,27.957428,29.019928,28.117584,27.947662,28.074615
11/1/2010,26.883331,26.984894,26.740753,27.334503,26.83841,27.623566,27.637238,28.109894,30.068878,26.781769,29.090363,27.240753,27.574738,27.922394
12/1/2010,25.085358,26.159576,25.970123,26.044342,26.151764,27.341217,26.446686,25.864655,28.558014,24.558014,27.860748,25.438873,26.55606,27.110748
1/1/2011,23.29837,24.353058,24.120636,25.056183,24.794464,26.737823,26.532745,24.288605,26.980011,22.68509,27.575714,23.544464,25.249542,25.599152
2/1/2011,20.884674,25.19522,24.996002,25.880768,25.49405,28.189362,28.697174,25.130768,26.4628,21.921783,28.724518,23.999908,26.583893,27.005768
3/1/2011,19.663727,26.624664,26.278961,28.607086,27.726227,32.099274,31.698883,25.64029,31.775055,21.146149,32.64615,23.181305,28.343414,27.84732
