date;Dakar_yoff;Diourbel;Fatick;Kaffirine;Kaolak;Kedougou;Kolda;Louga;Matam;Stlouis;Tamba;Thies;Sediou;Ziguinchor
01/04/2011;1.3306625;0.16991514;0.62659013;0.4691547;1.3113217;0.5145222;0.73660815;0.10214839;0.29645395;0.2941927;0.20423345;0.16310997;1.4246385;1.9834955
01/05/2011;1.2600571;0.10329764;0.4628217;0.32925606;1.0585384;0.409523;0.63211846;0.078314915;0.26828516;0.256381;0.16969723;0.10963157;1.2546256;1.7399006
01/06/2011;2.6229396;0.119896606;0.37723595;0.2888348;0.93576777;1.9048387;1.4911573;0.072259456;0.28803572;0.27438346;0.783057;0.10879245;2.0753462;2.2066143
01/07/2011;3.3111274;1.2627281;1.7291642;1.6413741;2.3763971;3.2329726;3.2672427;0.5489262;1.297472;0.48814994;2.2524474;0.7942356;3.4797266;3.9838693
01/08/2011;3.2180026;2.7533808;3.0988894;3.2135406;3.2588785;3.7307143;3.5110972;2.6538837;2.8661108;1.5496294;3.0058482;2.3539364;3.3695614;3.6897101
01/09/2011;2.6049242;3.3870692;3.6194715;3.7577674;3.8658333;4.3212686;3.8750815;1.852653;2.8266468;0.78735685;3.7817423;2.757796;3.6236477;4.014383
01/10/2011;3.5026371;2.8639119;3.0535302;3.2203646;3.7309723;4.241786;3.7934947;1.5105233;1.2915144;0.9195581;2.9178336;1.9239998;4.14122;4.515092
01/11/2011;5.0905123;0.57910246;1.0339501;1.1311425;1.9472712;1.9953437;2.0737233;0.1829043;0.32147533;0.3463533;0.88098276;0.3982899;3.4715695;3.8447185
01/12/2011;6.8427362;0.1843255;0.5354807;0.4990129;1.2607127;0.8856626;1.0493696;0.088455155;0.2522394;0.36343095;0.32853988;0.17695874;2.0784009;2.4279459
01/01/2012;4.675731;0.12033153;0.41365063;0.3296295;1.0250658;0.4850123;0.66354126;0.06520003;0.21504425;0.27859864;0.18710084;0.12327731;1.65255;2.0880494
01/02/2012;3.4598;0.09413529;0.3508581;0.25379938;0.99160707;0.3373036;0.52959377;0.06289128;0.21782237;0.2887519;0.13015419;0.08226093;1.5243404;2.059061
01/03/2012;2.0274408;0.19799732;0.4703747;0.39502698;1.1557331;0.2943361;0.48658344;0.11374429;0.30349568;0.27644542;0.113988295;0.10944437;1.5049707;2.1247463
